year	category	official category	name	show	win	entities	roles	source	note
1949	Musical	Musical	Music and lyrics by Cole Porter, book by Bella and Samuel Spewack.	Kiss Me Kate	True	Cole Porter|Bella|Samuel Spewack	music and lyrics|book|book	https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Original Score	Original Musical Score	Cole Porter	Kiss Me Kate	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Play	Play	by Arthur Miller	Death of a Salesman	True	Arthur Miller	author	https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Producer (Musical)	Producer (Musical)	Saint-Subber and Lemuel Ayers	Kiss Me Kate	True	Saint-Subber|Lemuel Ayers		https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Producer (Play)	Producer (Play)	Kermit Bloomgarden and Walter Fried	Death of a Salesman	True	Kermit Bloomgarden|Walter Fried		https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Scenic Design	Scenic Designer	Jo Mielziner	Sleepy Hollow|Summer and Smoke|Anne of the Thousand Days|Death of a Salesman|South Pacific	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1950	Actor in a Musical	Actor (Musical)	Ezio Pinza	South Pacific	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Actor in a Play	Actor (Play)	Sidney Blackmer	Come Back, Little Sheba	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Actress in a Musical	Actress (Musical)	Mary Martin	South Pacific	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Actress in a Play	Actress (Play)	Shirley Booth	Come Back, Little Sheba	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Book of a Musical	Book (Musical)	Oscar Hammerstein II and Joshua Logan	South Pacific	True	Oscar Hammerstein II|Joshua Logan		https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Choreography	Choreographer	Helen Tamiris	Touch and Go	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Conductor and Musical Director	Conductor and Musical Director	Maurice Abravanel	Regina	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Costume Design	Costume Designer	Aline Bernstein	Regina	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Director	Director [Play or Musical]	Joshua Logan	South Pacific	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Featured Actor in a Musical	Actor (Featured Role - Musical)	Myron McCormick	South Pacific	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Featured Actress in a Musical	Actress (Featured Role - Musical)	Juanita Hall	South Pacific	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Musical	Musical	Music by Richard Rodgers, lyrics by Oscar Hammerstein II, book by Oscar Hammerstein II and Joshua Logan.  Produced by Leland Hayward, Oscar Hammerstein II, Joshua Logan and Richard Rodgers.	South Pacific	True	Richard Rodgers|Oscar Hammerstein II|Oscar Hammerstein II|Joshua Logan|Leland Hayward|Oscar Hammerstein II|Joshua Logan|Richard Rodgers	music|lyrics|book|book|producer|producer|producer|producer	https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Original Score	Original Musical Score	Richard Rodgers	South Pacific	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Play	Play	by T. S. Eliot, produced by Gilbert Miller	The Cocktail Party	True	T. S. Eliot|Gilbert Miller	author|producer	https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Producer (Musical)	Producer (Musical)	Produced by Leland Hayward, Oscar Hammerstein II, Joshua Logan and Richard Rodgers.	South Pacific	True	Leland Hayward|Oscar Hammerstein II|Joshua Logan|Richard Rodgers	producer|producer|producer|producer	https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Producer (Play)	Producer (Play)	Gilbert Miller	The Cocktail Party	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Scenic Design	Scenic Designer	Jo Mielziner	The Innocents	True			https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1950	Special Tony Award	Special Tony Award	Maurice Evans		True			https://www.tonyawards.com/special-awards/year/1950/category/any/show/any/	for work he did in guiding the City Center Theatre Company through a highly successful season
1950	Special Tony Award	Special Tony Award	Mrs. Eleanor Roosevelt presented a special award to volunteer worker Philip Faversham of the American Theatre Wing's hospital program.		True	Philip Faversham		https://www.tonyawards.com/special-awards/year/1950/category/any/show/any/
1950	Special Tony Award	Special Tony Award	Brock Pemberton		True			https://www.tonyawards.com/special-awards/year/1950/category/any/show/any/	founder of awards and its original chairman (posthumous)
1950	Stage Technician	Stage Technician	Joe Lynn, master propertyman	Miss Liberty	True	Joe Lynn	master propertyman	https://www.tonyawards.com/nominees/year/1950/category/any/show/any/
1951	Actor in a Musical	Actor (Musical)	Robert Alda	Guys and Dolls	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Actor in a Play	Actor (Play)	Claude Rains	Darkness At Noon	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Actress in a Musical	Actress (Musical)	Ethel Merman	Call Me Madam	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Actress in a Play	Actress (Play)	Uta Hagen	The Country Girl	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Choreography	Choreographer	Michael Kidd	Guys and Dolls	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Conductor and Musical Director	Conductor and Musical Director	Lehman Engel	The Consul	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Costume Design	Costume Designer	Miles White	Bless You All	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Director	Director [Play or Musical]	George S. Kaufman	Guys and Dolls	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Featured Actor in a Musical	Actor (Featured Role - Musical)	Russell Nype	Call Me Madam	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Featured Actor in a Play	Actor (Featured Role - Play)	Eli Wallach	The Rose Tattoo	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Featured Actress in a Musical	Actress (Featured Role - Musical)	Isabel Bigley	Guys and Dolls	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Featured Actress in a Play	Actress (Featured Role - Play)	Maureen Stapleton	The Rose Tattoo	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Musical	Musical	Music and lyrics by Frank Loesser, book by Jo Swerling and Abe Burrows.  Produced by Cy Feuer and Ernest H. Martin.	Guys and Dolls	True	Frank Loesser|Jo Swerling|Abe Burrows|Cy Feuer|Ernest H. Martin	music and lyrics|book|book|producer|producer	https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Original Score	Original Musical Score	Irving Berlin	Call Me Madam	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Play	Play	by Tennessee Williams.  Produced by Cheryl Crawford.	The Rose Tattoo	True	Tennessee Williams|Cheryl Crawford	author|producer	https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Producer (Musical)	Producer (Musical)	Cy Feuer and Ernest H. Martin	Guys and Dolls	True	Cy Feuer|Ernest H. Martin		https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Producer (Play)	Producer (Play)	Cheryl Crawford	The Rose Tattoo	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Scenic Design	Scenic Designer	Boris Aronson	The Rose Tattoo|The Country Girl|Season In The Sun	True			https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1951	Special Tony Award	Special Tony Award	Ruth Green		True			https://www.tonyawards.com/special-awards/year/1951/category/any/show/any/	for her services as a volunteer in arranging reservation and seating for the five Tony Awards
1951	Stage Technician	Stage Technician	Richard Raven, master electrician	The Autumn Garden	True	Richard Raven	master electrician	https://www.tonyawards.com/nominees/year/1951/category/any/show/any/
1952	Actor in a Musical	Actor (Musical)	Phil Silvers	Top Banana	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Actor in a Play	Actor (Play)	José Ferrer	The Shrike	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Actress in a Musical	Actress (Musical)	Gertrude Lawrence	The King and I	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Actress in a Play	Actress (Play)	Julie Harris	I Am a Camera	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Choreography	Choreographer	Robert Alton	Pal Joey	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Conductor and Musical Director	Conductor and Musical Director	Max Meth	Pal Joey	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Costume Design	Costume Designer	Irene Sharaff	The King and I	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Director	Director [Play or Musical]	José Ferrer	The Shrike|The Fourposter|Stalag 17	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Featured Actor in a Musical	Actor (Featured Role - Musical)	Yul Brynner	The King and I	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Featured Actor in a Play	Actor (Featured Role - Play)	John Cromwell	Point of No Return	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Featured Actress in a Musical	Actress (Featured Role - Musical)	Helen Gallagher	Pal Joey	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Featured Actress in a Play	Actress (Featured Role - Play)	Marian Winters	I Am a Camera	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Musical	Musical	Book and lyrics by Oscar Hammerstein II, music by Richard Rodgers.	The King and I	True	Oscar Hammerstein II|Richard Rodgers	book and lyrics|music	https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Play	Play	by Jan de Hartog	The Fourposter	True	Jan de Hartog	author	https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Scenic Design	Scenic Designer	Jo Mielziner	The King and I	True			https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1952	Special Tony Award	Special Tony Award	Judy Garland		True			https://www.tonyawards.com/special-awards/year/1952/category/any/show/any/	for an important contribution to the revival of vaudeville through her recent stint at the Palace Theatre
1952	Special Tony Award	Special Tony Award	Edward Kook		True			https://www.tonyawards.com/special-awards/year/1952/category/any/show/any/	for his contributing to and encouraging the development of stage lighting and electronics
1952	Special Tony Award	Special Tony Award	Charles Boyer	Don Juan in Hell	True			https://www.tonyawards.com/special-awards/year/1952/category/any/show/any/	for distinguished performance in Don Juan in Hell, thereby assisting in a new theatre trend
1952	Stage Technician	Stage Technician	Peter Feller, master carpenter	Call Me Madam	True	Peter Feller	master carpenter	https://www.tonyawards.com/nominees/year/1952/category/any/show/any/
1953	Actor in a Musical	Actor (Musical)	Thomas Mitchell	Hazel Flagg	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Actor in a Play	Actor (Play)	Tom Ewell	The Seven Year Itch	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Actress in a Musical	Actress (Musical)	Rosalind Russell	Wonderful Town	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Actress in a Play	Actress (Play)	Shirley Booth	Time of the Cuckoo	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Choreography	Choreographer	Donald Saddler	Wonderful Town	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Conductor and Musical Director	Conductor and Musical Director	Lehman Engel	Wonderful Town	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Costume Design	Costume Designer	Miles White	Hazel Flagg	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Director	Director [Play or Musical]	Joshua Logan	Picnic	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Featured Actor in a Musical	Actor (Featured Role - Musical)	Hiram Sherman	Two's Company	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Featured Actor in a Play	Actor (Featured Role - Play)	John Williams	Dial M for Murder	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Featured Actress in a Musical	Actress (Featured Role - Musical)	Sheila Bond	Wish You Were Here	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Featured Actress in a Play	Actress (Featured Role - Play)	Beatrice Straight	The Crucible	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Musical	Musical	Book by Joseph Fields and Jerome Chodorov, music by Leonard Bernstein, lyrics by Betty Comden and Adolph Green.  Produced by Robert Fryer.	Wonderful Town	True	Joseph Fields|Jerome Chodorov|Leonard Bernstein|Betty Comden|Adolph Green|Robert Fryer	book|book|music|lyrics|lyrics|producer	https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Play	Play	by Arthur Miller. Produced by Kermit Bloomgarden.	The Crucible	True	Arthur Miller|Kermit Bloomgarden	author|producer	https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Producer (Musical)	Producer (Musical)	Robert Fryer	Wonderful Town	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Producer (Play)	Producer (Play)	Kermit Bloomgarden	The Crucible	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Scenic Design	Scenic Designer	Raoul Pene Du Bois	Wonderful Town	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1953	Special Tony Award	Special Tony Award	Beatrice Lillie	An Evening with Beatrice Lillie	True			https://www.tonyawards.com/special-awards/year/1953/category/any/show/any/
1953	Special Tony Award	Special Tony Award	Danny Kaye		True			https://www.tonyawards.com/special-awards/year/1953/category/any/show/any/	for heading a variety bill at the Palace Theatre.
1953	Special Tony Award	Special Tony Award	Equity Community Theatre		True			https://www.tonyawards.com/special-awards/year/1953/category/any/show/any/
1953	Stage Technician	Stage Technician	Abe Kurnit	Wish You Were Here	True			https://www.tonyawards.com/nominees/year/1953/category/any/show/any/
1954	Actor in a Musical	Actor (Musical)	Alfred Drake	Kismet	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Actor in a Play	Actor (Play)	David Wayne	The Teahouse of the August Moon	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Actress in a Musical	Actress (Musical)	Dolores Gray	Carnival in Flanders	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Actress in a Play	Actress (Play)	Audrey Hepburn	Ondine	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Choreography	Choreographer	Michael Kidd	Can-Can	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Conductor and Musical Director	Conductor and Musical Director	Louis Adrian	Kismet	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Costume Design	Costume Designer	Richard Whorf	Ondine	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Director	Director [Play or Musical]	Alfred Lunt	Ondine	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Featured Actor in a Musical	Actor (Featured Role - Musical)	Harry Belafonte	John Murray Anderson's Almanac	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Featured Actor in a Play	Actor (Featured Role - Play)	John Kerr	Tea and Sympathy	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Featured Actress in a Musical	Actress (Featured Role - Musical)	Gwen Verdon	Can-Can	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Featured Actress in a Play	Actress (Featured Role - Play)	Jo Van Fleet	The Trip to Bountiful	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Musical	Musical	Book by Charles Lederer and Luther Davis, music by Alexander Borodin, adapted and with lyrics by Robert Wright and George Forrest.  Produced by Charles Lederer.	Kismet	True	Charles Lederer|Luther Davis|Alexander Borodin|Robert Wright|George Forrest|Charles Lederer	book|book|music|adapted and with lyrics|adapted and with lyrics|producer	https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Play	Play	by John Patrick.  Produced by Maurice Evans and George Schaefer.	The Teahouse of the August Moon	True	John Patrick|Maurice Evans|George Schaefer	author|producer|producer	https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Producer (Musical)	Producer (Musical)	Charles Lederer	Kismet	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Producer (Play)	Producer (Play)	Maurice Evans and George Schaefer	The Teahouse of the August Moon	True	Maurice Evans|George Schaefer		https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Scenic Design	Scenic Designer	Peter Larkin	Ondine|The Teahouse of the August Moon	True			https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1954	Stage Technician	Stage Technician	John Davis, Picnic, for constant good work as a theatre electrician.	Picnic	True	John Davis	electrician	https://www.tonyawards.com/nominees/year/1954/category/any/show/any/
1955	Actor in a Musical	Actor (Musical)	Walter Slezak	Fanny	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Actor in a Play	Actor (Play)	Alfred Lunt	Quadrille	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Actress in a Musical	Actress (Musical)	Mary Martin	Peter Pan	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Actress in a Play	Actress (Play)	Nancy Kelly	The Bad Seed	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Choreography	Choreographer	Bob Fosse	The Pajama Game	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Conductor and Musical Director	Conductor and Musical Director	Thomas Schippers	The Saint of Bleecker Street	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Costume Design	Costume Designer	Cecil Beaton	Quadrille	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Director	Director [Play or Musical]	Robert Montgomery	The Desperate Hours	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Featured Actor in a Musical	Actor (Featured Role - Musical)	Cyril Ritchard	Peter Pan	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Featured Actor in a Play	Actor (Featured Role - Play)	Francis L. Sullivan	Witness for the Prosecution	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Featured Actress in a Musical	Actress (Featured Role - Musical)	Carol Haney	The Pajama Game	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Featured Actress in a Play	Actress (Featured Role - Play)	Patricia Jessel	Witness for the Prosecution	True			https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
1955	Musical	Musical	Book by George Abbott and Richard Bissell, music and lyrics by Richard Adler and Jerry Ross. Produced by Frederick Brisson, Robert Griffith, and Harold S. Prince.	The Pajama Game	True	George Abbott|Richard Bissell|Richard Adler|Jerry Ross|Frederick Brisson|Robert Griffith|Harold S. Prince	book|book|music and lyrics|music and lyrics|producer|producer|producer	https://www.tonyawards.com/nominees/year/1955/category/any/show/any/
